ext_id,lat,lon,type,name,city
92979827,59.865951,11.064951,dungeon,Tjuvstuåsen,Oslo
91637573,59.906614,10.719214,npc,To Kurver,Oslo
90344713,59.911006,10.753206,dungeon,Togtider Oslo Sentralstasjon,Oslo
91054517,59.931055,10.871055,npc,Tømmerslangen,Oslo
92353336,59.920978,10.779078,npc,Tømrerplatået,Oslo
92844827,59.962179,10.978179,dungeon,Tømteveien stimarkør,Oslo
91591939,59.942088,10.799088,special,Tonsenjordet lekeplass,Oslo
93798357,59.910760,10.91906,dungeon,Toresplassen - Mariholtet,Oslo
90410460,59.933398,10.774998,npc,Tors Bukker 2017,Oslo
90354316,59.932730,10.76813,dungeon,Torshov - Trikkestallen,Oslo
93834466,59.936198,10.764798,npc,Torshov grafitti wall,Oslo
90525889,59.933926,10.761326,npc,Torshov Postkontor,Oslo
90410512,59.937137,10.765237,npc,Torshov Tower,Oslo
90410531,59.934474,10.762174,npc,Torshov Wooden Building,Oslo
91233399,59.932654,10.711554,dungeon,Tørteberg Kunstgressbane,Oslo
91199507,59.922821,10.864821,special,Tosidet Tallerken,Oslo
90353666,59.922122,10.726822,dungeon,Towards the Light,Oslo
91219909,59.912296,10.711396,npc,Tower Of Small Hands,Oslo
92351804,59.916726,10.781326,npc,Tøyen transformatorstasjon 1915,Oslo
90398594,59.949849,10.915849,dungeon,Tractor Beam,Oslo
90366333,59.965891,10.813891,dungeon,Trær Plantet for Fred,Oslo
92407333,59.912655,10.719455,npc,Trafotaket Fotballbane,Oslo
90338740,59.906986,10.801686,dungeon,Travel Kone,Oslo
92302093,59.912922,10.641922,npc,Tre fisker,Oslo
91123603,59.926932,10.591932,special,Tree House,Oslo
93732415,59.909417,10.747917,npc,Treschowgården,Oslo
90425752,59.949078,10.716078,npc,Treskulptur,Oslo
91657702,59.924259,10.701459,special,Triangel,Oslo
90354308,59.932927,10.767927,special,Trikkestallen Fountain,Oslo
91918471,59.853172,10.457172,npc,Troll i dam,Oslo
91250600,59.929330,10.79133,npc,Tromme På Veggen,Oslo
93319246,59.930101,10.621101,dungeon,Trøstheim,Oslo
92982152,59.953410,10.88631,dungeon,Trygve Lies barndomshjem,Oslo
90962552,59.926830,10.74243,npc,Tufteparken,Oslo
90455199,59.914742,10.751142,npc,Tukthusmuren,Oslo
90338644,59.912217,10.760217,dungeon,TullBall,Oslo
90398799,59.915044,10.653044,dungeon,Turbinhjul Såheim,Oslo
93364667,59.944062,10.456062,npc,Turkryss,Oslo
93417937,59.906593,10.802893,npc,Tursti,Oslo
90354439,59.937244,10.775644,special,Turtle Park,Oslo
93521605,59.968104,10.869104,special,Turvei D9 ved Ammerudveien,Oslo
92412779,59.922232,10.611532,npc,Turvei Jarmyra,Oslo
93568257,59.917029,10.842029,npc,Tveitaparken,Oslo
90366793,59.912654,10.826254,dungeon,Ugle på veggen,Oslo
91106390,59.925799,10.682699,dungeon,Ulende Hund,Oslo
93419616,59.927705,10.631505,special,Ullern Flerbrukshall,Oslo
91279321,59.926865,10.633265,npc,Ullern Fotball Klubbhus,Oslo
92841759,59.925849,10.653849,npc,Ullern Kirke,Oslo
93473403,59.923675,10.641475,dungeon,Ullern park lekeplass,Oslo
90353794,59.946893,10.731893,dungeon,Ullevål Stadion Station,Oslo
90338378,59.866948,10.770948,special,Ulvejenta,Oslo
91047267,59.918466,10.816666,npc,Ulvenkrysset,Oslo
90354835,59.914194,10.797994,dungeon,Unanimiter et Constanter,Oslo
92549205,59.926312,10.698712,special,Ung gutt og pike lener seg mot hverandre over en brønn (1939),Oslo
90383363,59.954938,10.664938,dungeon,Ung Kvinne,Oslo
91175564,59.907968,10.827468,special,Ung Mand Der Planter Et Træ,Oslo
91199467,59.925899,10.869899,dungeon,Unicorn Brick,Oslo
90410553,59.943382,10.773482,npc,United Pentecostal Church,Oslo
92655259,59.974896,11.044896,npc,Universitas Osloensis MDCCCXI,Oslo
92951180,59.910288,10.760288,npc,Utdanningsdirektoratet,Oslo
90232947,59.932411,10.752811,npc,Utegym I Iladalen,Oslo
90382668,59.956927,10.809927,dungeon,Uteliggerhytta,Oslo
92302064,59.919901,10.633601,npc,Utendørsgym Lilleaker Vest,Oslo
90416973,59.927613,10.775513,npc,V. Bülow-Hansen,Oslo
92371861,59.896847,10.830847,dungeon,Vadedammen Infosign,Oslo
92070439,59.915164,10.655164,npc,Vækerø Bell Tower,Oslo
90426022,59.912878,10.650878,npc,Vækerøparken,Oslo
92070483,59.917207,10.658307,npc,Vækerøstuene,Oslo
90353600,59.922185,10.721985,special,Vær Tro Mot H7,Oslo
90292614,59.906884,10.788484,special,Vålerenga Kirke,Oslo
90841281,59.910688,10.789788,npc,Vålerenga Kultursenter,Oslo
90354739,59.909468,10.789368,dungeon,Vålerenga Vertshus,Oslo
93307237,59.947088,10.899088,dungeon,Valhall fotballbane,Oslo
90962541,59.928268,10.739168,npc,Vallegate 48,Oslo
93609919,59.914018,10.938018,dungeon,Vallerud Aktivitetspark,Oslo
90366180,59.919898,10.806398,dungeon,Vallhall Arena,Oslo
91726237,59.942107,10.854607,special,Vandrer'n,Oslo
93575485,59.892966,10.871966,dungeon,Vanlig hestekastanje,Oslo
91752618,59.887836,10.794236,dungeon,Vannbassenget i Brannfjell,Oslo
91182304,59.883995,10.478995,special,Vannpost,Oslo
93715541,59.910568,10.810768,npc,Vannsoppen,Oslo
93242747,59.910993,10.785793,npc,Vannspeil Jordal idrettspark,Oslo
90872248,59.921046,10.742446,npc,Vår Frelsers Gravlund,Oslo
90338344,59.888172,10.718172,dungeon,Varden,Oslo
91158093,59.840852,10.648852,npc,Varden leir,Oslo
92779212,59.967010,10.80501,dungeon,varden på Lachmannsfjell,Oslo
93437741,59.935021,11.031021,dungeon,Varmehytta På Løvenstad,Oslo
91627383,59.903893,10.627593,npc,Vase With Inscription,Oslo
90157235,59.887177,10.597177,npc,Våtmarkene Infoskilt,Oslo
91216117,59.903880,10.50188,npc,Vebekkveien lekeplass,Oslo
90354469,59.909331,10.776331,dungeon,Veggmosaikk,Oslo
92305640,59.939039,10.487039,dungeon,Veiviser Eineåsen konkurranseløyper,Oslo
91761792,59.919339,10.807639,npc,Veiviser for Pilegrimsleden ved Hovinbyen,Oslo
92770028,59.962966,10.965966,dungeon,Veiviser Lukedammen,Oslo
90448114,59.948049,10.770049,npc,Vekst statue,Oslo
92426753,59.905246,10.630246,npc,Velkommen Til Lagåsen,Oslo
90354760,59.935209,10.792109,dungeon,Velkommen til Refstad,Oslo
91632287,59.902510,10.75651,dungeon,Velkommen til Sørenga Sjøbad,Oslo
93523035,59.905912,10.558912,dungeon,Velkommen til vassdragsleden Øverlandselva,Oslo
93746965,59.894067,10.727067,npc,Velkomnen til Hovedøya,Oslo
90543895,59.853159,10.492159,dungeon,Vendepunkt,Oslo
91216046,59.978865,10.483865,dungeon,Vensåsbakken,Oslo
90398752,59.901922,10.666722,dungeon,Venskabs Minde,Oslo
90352207,59.887906,10.562906,dungeon,Veritas Skulptur,Oslo
91279359,59.887852,10.564852,npc,Veritasankeret,Oslo
92557395,59.918327,10.692527,npc,Veslemøy,Oslo
90353718,59.936754,10.728954,dungeon,Vestre Aker Kirke,Oslo
92559288,59.924924,10.730724,dungeon,Vestre frikirke,Oslo
92752497,59.931526,10.696826,dungeon,Vestre Gravlund Kapell,Oslo
92096836,59.950031,10.671031,special,Vestre Holmen streetbasketbane,Oslo
91171630,59.949706,10.671106,dungeon,Vestre Holmen Vel Lekeplass,Oslo
90962526,59.931334,10.736834,npc,Veterinærinstituttet 1914 / Administrasjonsbygningen,Oslo
92572625,59.909570,10.73257,npc,Viewing glass skatepark,Oslo
92426764,59.905455,10.640155,npc,Viewplay,Oslo
91855741,59.913675,10.731275,npc,Vika Postkontor,Oslo
93597570,59.917835,10.769535,npc,Vikingsau,Oslo
92698032,59.960078,11.082078,special,Vikingskipet,Oslo
92432121,59.918270,10.72367,npc,Villa Parafina,Oslo
91438474,59.910444,10.718544,npc,Villa Philipstad,Oslo
92199460,59.943161,10.704161,dungeon,Vinderentorvet,Oslo
91637543,59.908064,10.720364,dungeon,Vit Plats,Oslo
92367503,59.929810,10.71281,npc,VM-paviljongen 2011,Oslo
90354170,59.934766,10.754866,special,Vøienvolden Inngang,Oslo
90174670,59.955370,10.65477,dungeon,Voksen Fleridrettshall,Oslo
92523555,59.979862,10.664862,dungeon,Voksenkollen stasjon,Oslo
90366850,59.935847,10.831847,dungeon,Vollebekk T-bane,Oslo
91032401,59.910013,10.486013,dungeon,Vøyen Old Mill,Oslo
93718439,59.905925,10.477925,npc,Vøyenenga Basketbane,Oslo
93721278,59.911166,10.478166,npc,Vøyenenga flommerke 1987,Oslo
92351542,59.924727,10.797627,npc,Waiting for the serve ball,Oslo
92559295,59.924509,10.731009,npc,Wall Art,Oslo
90463076,59.922849,10.751849,npc,Wall Tiger,Oslo
92559695,59.917756,10.720056,npc,Watchmen,Oslo
92432129,59.920961,10.720761,npc,Welhaven,Oslo
91250591,59.930660,10.78846,npc,Wergeland på Veslebrunen - 1969,Oslo
93479192,59.908363,10.715363,npc,Wood Stamps,Oslo
91272969,59.912860,10.59586,npc,Wooden Spider,Oslo
90985692,59.923995,10.600995,special,Wooden Tunnel Car,Oslo
91855726,59.914010,10.72481,npc,World directions,Oslo
93743258,59.908182,10.475182,npc,Wøyenengen's Landhandleri,Oslo
90372808,59.910305,10.733105,npc,Zebra,Oslo
