ext_id,coordinates,tags
183132155,59.227818 10.9999063,amenity:kindergarten;name:Løen barnehage
183280135,59.715385 10.838705,"amenity:fuel;branch:Ski;brand:Circle K;building:retail;car_wash:yes;email:51127@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;internet_access:wlan;name:Circle K Ski;opening_hours:Mo-Fr 06:00-23:00, Sa-Su 08:00-23:00;phone:+4764873058;ref:circlek:51127;trailer:rental:yes"
183760719,59.071544 10.943864,building:sports_centre;leisure:sports_centre;name:Hvalerhallen;ref:bygningsnr:6316174
184228237,59.8824019 10.5163521,amenity:place_of_worship;building:church;denomination:mormon;name:Jesu Kristi Kirke af Sidste Dages Hellige;ref:bygningsnr:6716806;religion:christian
184563280,59.8582951 10.4769877,amenity:fuel;fuel:diesel:yes;fuel:octane_98:yes;operator:YX;self_service:yes
185089205,59.4483698 10.4377396,amenity:place_of_worship;building:chapel;capacity:100;deanery:Nord-Jarlsberg;denomination:lutheran;diocese:Tunsberg;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=6B25FDFA-1A2F-46EC-ACF4-F67006C0D223;name:Løvøy kapell;note:Fortidsminne;operator:Horten kirkelige fellesråd;parish:Horten;ref:bygningsnr:161685313;religion:christian;start_date:1200;wikidata:Q11987354
185326544,59.918909 10.581883,building:school;leisure:sports_centre;ref:bygningsnr:300531117
186034031,59.8860595 10.4906777,leisure:park;source:bing
186552901,59.259718 10.938267,amenity:kindergarten;building:kindergarten;name:Lillelia Gårdsbarnehage;ref:bygningsnr:300087199
186649802,59.7128842 10.7339026,barrier:wall;historic:aqueduct
186765242,59.921089 10.487832,amenity:place_of_worship;architect:P.H.Holtermann;building:church;capacity:400;deanery:Bærum;denomination:lutheran;diocese:Oslo;hearing_aids:yes;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=1A06E60E-C4CE-4432-865E-1B9D64AB1721;name:Bryn kirke;note:Soknekirke;operator:Bærum kirkelige fellesråd;parish:Bryn;ref:bygningsnr:17412485;religion:christian;start_date:1861;toilets:yes;website:https://www.bryn-menighet.no/;wheelchair:yes;wikidata:Q8733240
186865016,59.9745865 10.5433262,affiliation:Den Norske Turistforening;amenity:place_of_worship;architect:Magne/A.Poulsson;building:chapel;capacity:150;deanery:Bærum;denomination:lutheran;diocese:Oslo;dnt:iid:2052;hiking:yes;name:Haslumseter kapell;note:sportskapell;operator:Haslumseter kapell;parish:Haslum;ref:bygningsnr:16164704;religion:christian;start_date:1969;website:https://www.haslumseter.no/;wikidata:Q8733874
187091155,59.9016589 10.4892223,amenity:kindergarten;building:kindergarten;ref:bygningsnr:16216348
188185406,59.7655354 10.615922,backcountry:yes;landuse:grass;tourism:camp_site
188679265,59.9005052 10.5252791,amenity:school;email:vallervgs@viken.no;fee:no;grades:11-13;isced:level:3;name:Valler videregående skole;operator:Viken fylkeskommune;operator:type:public;phone:+47 67 80 57 50;ref:udir_nsr:874587702;ref:udir_nsr_old:1003512;ref:vgs:2011;website:https://viken.no/valler-vgs/;wikidata:Q12008896
191544620,59.8528086 10.6657649,amenity:community_centre;building:civic;name:Speidernes Hus;ref:bygningsnr:149445404
191986839,59.8395022 10.6783561,amenity:school;building:school;email:nesoddenvgs@viken.no;fee:no;grades:1-13;isced:level:1;2;3;name:Nesodden videregående skole;operator:Viken fylkeskommune;operator:type:public;phone:+47 66 96 42 00;ref:bygningsnr:149445498;ref:udir_nsr:974587572;ref:udir_nsr_old:1005376;ref:vgs:2021;website:https://viken.no/nesodden-vgs/;wikidata:Q11991190
192707180,59.9107779 10.6133008,building:yes;leisure:sports_centre;ref:bygningsnr:300095159;sport:tennis
195203792,59.194693 10.9103787,amenity:school;building:school;capacity:256;email:rodsk@fredrikstad.kommune.no;fee:no;grades:1-7;isced:level:1;name:Rød skole Kråkerøy;operator:Fredrikstad kommune;operator:type:public;phone:+47 69361290;ref:bygningsnr:147819005;6490050;147818998;ref:gsi:1084;ref:udir_nsr:974565587;ref:udir_nsr_old:1005077;website:http://fredrikstad.kommune.no/
195372162,59.8471027 10.3758865,leisure:sports_centre;name:Olledalen skytesenter;sport:shooting
197812895,59.7465231 10.3865251,amenity:place_of_worship;building:church;capacity:240;deanery:Lier;denomination:lutheran;diocese:Tunsberg;hearing_aids:yes;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=F179AFAF-39E2-472D-9F17-0D43A5E27826;name:Røyken kirke;note:Soknekirke;operator:Røyken kirkelige fellesråd;parish:Røyken;ref:bygningsnr:161003891;religion:christian;start_date:1229;toilets:yes;toilets:wheelchair:yes;website:https://www.royken.kirken.no/;wheelchair:yes;wikidata:Q7386737
200498488,59.881336 10.61119,amenity:place_of_worship;architect:Odd Østbye/Harald Hille;building:church;capacity:250;deanery:Bærum;denomination:lutheran;diocese:Oslo;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=BFAB626B-A22C-4CAA-ABA9-C5F0E3B08536;name:Snarøya kirke;note:Soknekirke;operator:Bærum kirkelige fellesråd;parish:Fornebulandet;ref:bygningsnr:6696821;religion:christian;start_date:1968;wikidata:Q8734812
200503814,59.924598 10.984671,amenity:place_of_worship;architect:T.Tostrup;building:church;capacity:140;deanery:Nedre Romerike;denomination:lutheran;description:https://photos.app.goo.gl/cnbfCuPKzDXsr86fA;diocese:Borg;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=7E15676D-35A5-486E-B622-F64217308D38;name:Lørenskog kirke;note:Soknekirke;operator:Lørenskog kirkelige fellesråd;parish:Fjellhamar;ref:bygningsnr:150694302;religion:christian;start_date:1150;url:http://www.lorenskog-kultur.no/kulturminner/oversikt/hammeromradet/lorenskog-kirke;wikidata:Q7592983;wikipedia:no:Lørenskog kirke
200503816,59.850036 10.213666,amenity:place_of_worship;architect:Henry Bucher;building:church;capacity:350;deanery:Lier;denomination:lutheran;diocese:Tunsberg;name:Sjåstad kirke;note:Soknekirke;operator:Lier kirkelige fellesråd;parish:Sjåstad;ref:bygningsnr:160886471;religion:christian;start_date:1896;toilets:yes;wikidata:Q15456663
200503819,59.810485 10.257011,amenity:place_of_worship;architect:Hanno/Schirmer;building:church;capacity:360;deanery:Lier;denomination:lutheran;diocese:Tunsberg;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=91AF7477-4A04-4F44-B48D-CBF361A3395F;name:Tranby kirke;operator:Lier kirkelige fellesråd;parish:Tranby og Lierskogen;ref:bygningsnr:160890150;religion:christian;start_date:1855;toilets:yes;wikidata:Q12007297
201229658,59.7206263 10.1397114,amenity:place_of_worship;religion:christian
201252468,59.8140588 10.8145919,amenity:school;capacity:220;email:hellerasten.ungdomdsskole@nordrefollo.kommune.no;fee:no;grades:8-10;isced:level:2;name:Hellerasten ungdomsskole;operator:Nordre Follo kommune;operator:type:public;phone:+47 66812200;ref:gsi:2111;ref:udir_nsr:975272842;ref:udir_nsr_old:1006557;wikidata:Q11974879
201512233,59.7751977 10.7956094,amenity:kindergarten;capacity:57;contact:phone:+47 66 89 11 60;max_age:5;min_age:1;name:Nordåsveien barnehage;no-barnehage:nsrid:974579650;operator:Nordre Follo kommune;operator:type:public;start_date:1990-08-01
203405938,59.5033275 10.6914953,amenity:school;capacity:260;email:brevik@vestby.kommune.no;fee:no;grades:1-7;isced:level:1;name:Brevik skole;operator:Vestby kommune;operator:type:public;phone:+47 64982150;ref:gsi:2208;ref:udir_nsr:975299120;ref:udir_nsr_old:1007993;website:http://vestby.kommune.no/brevik-skole.102240.no.html;wikidata:Q11962260
206019313,59.8775966 10.9898773,building:yes;description:https://photos.app.goo.gl/XLNmGGKuf5ufQn5U6;historic:yes;image:https://images.mapillary.com/JwO0egAGHteFjzRgTlXTOq/thumb-2048.jpg;man_made:watermill;mapillary:463981958037505;name:Vasshjulet;source:Bing;survey;estimate;tourism:attraction;url:https://www.youtube.com/watch?v=MgO-2g4KGB4;wikipedia:no:Vasshjulet i Losby
206371602,59.303129 10.442099,amenity:place_of_worship;architect:H.Berle;building:church;capacity:332;deanery:Tønsberg Domprosti;denomination:lutheran;diocese:Tunsberg;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=2E7BFB83-3CEA-4C3A-AD5B-F23C61461C02;name:Slagen kirke;operator:Tønsberg kirkelige fellesråd;parish:Slagen;ref:bygningsnr:162076647;religion:christian;start_date:1901;wikidata:Q12001340
207356928,59.0770838 10.2627002,tourism:caravan_site
207358042,59.0706933 10.2586229,tourism:caravan_site
219440002,59.939344 10.698546,"building:house;description:House designed by architect Arne Korsmo and was built in 1937 - 1939 for the financier, art collector and author Rolf Stenersen and his family, as a residence and as a framework for the large art collection and is regarded as one of the main works of Norw;designation:Museum;heritage:yes;name:Villa Stenersen;operator:Norsk Form;ref:bygningsnr:80107420;tourism:museum;website:www.villastenersen.net;wikidata:Q14375801;wikipedia:no:Villa Stenersen"
219498663,59.9725685 10.6296846,landuse:farmyard;name:Bogstad gård;place:farm;tourism:museum;wikidata:Q4937788
220060909,59.9351324 10.6770942,leisure:park;source:bing
220267587,59.9321322 10.6836685,leisure:park;source:bing
220481809,59.687177 10.222008,amenity:place_of_worship;architect:H.Thrap-Meyer;building:church;capacity:500;deanery:Drammen;denomination:lutheran;diocese:Tunsberg;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=A82F01DA-412A-40B4-BE0A-B185783DD25A;name:Skoger kirke;operator:Drammen kirkelige fellesråd;parish:Skoger;ref:bygningsnr:158392755;religion:christian;start_date:1885;wikidata:Q12001115
220485026,59.6963083 10.1641995,amenity:school;capacity:232;email:vestbygda.skole@drammen.kommune.no;fee:no;grades:1-7;isced:level:1;name:Vestbygda skole;operator:Drammen kommune;operator:type:public;phone:+47 32 04 94 00;ref:gsi:6021;ref:udir_nsr:975284409;ref:udir_nsr_old:1007421;ssr:stedsnr:245200;website:http://drammen.kommune.no;wikidata:Q106248539
220485648,59.7155331 10.1520549,amenity:school;capacity:484;email:svensedammen.skole@drammen.kommune.no;fee:no;grades:8-10;isced:level:2;name:Svensedammen ungdomsskole;operator:Drammen kommune;operator:type:public;phone:+47 32 04 93 00;ref:gsi:6118;ref:udir_nsr:975299481;ref:udir_nsr_old:1008009;website:http://drammen.kommune.no/tjenester/skole/skolene-i-drammen/svensedammen-skole/;wikidata:Q19391333
220510974,59.7288226 10.1482327,amenity:school;capacity:444;email:hallermoen.skole@drammen.kommune.no;fee:no;grades:1-7;isced:level:1;name:Hallermoen skole;operator:Drammen kommune;operator:type:public;phone:+47 32 04 94 60;ref:gsi:6016;ref:udir_nsr:875292722;ref:udir_nsr_old:1003778;website:http://drammen.kommune.no/tjenester/skole/skolene-i-drammen/hallermoen-skole/;wikidata:Q17779811
220513911,59.6774732 10.2083708,amenity:place_of_worship;building:church;building:material:stone;capacity:100;deanery:Drammen;denomination:lutheran;description:Fortidsminne;diocese:Tunsberg;heritage:yes;historic:church;name:Skoger gamle kirke;operator:Drammen kirkelige fellesråd;parish:Skoger;ref:bygningsnr:158562154;religion:christian;start_date:~1220;wikidata:Q12001113;wikimedia_commons:Category:Skoger gamle kirke;wikipedia:no:Skoger gamle kirke
220842445,59.9191509 10.8630265,landuse:recreation_ground;leisure:dog_park;name:Lille Wembley;wheelchair:yes
220875702,59.9215391 10.8587068,amenity:kindergarten;capacity:53;contact:website:http://www.bydel-alna.oslo.kommune.no;max_age:5;min_age:1;name:Solfjellet barnehage;no-barnehage:nsrid:975316424;operator:Oslo kommune;operator:type:public
221062766,59.933747 10.669808,building:garage;man_made:tower;ref:bygningsnr:81685738
221110378,59.9368472 10.8866453,attraction:animal;landuse:farmyard;name:Nordre Lindeberg gård;place:farm;tourism:attraction;wikidata:Q11991925
221181377,59.909754 10.498316,building:sports_centre;leisure:sports_centre;name:Bærum idrettspark;ref:bygningsnr:300290639
221196566,59.665093 10.8024169,amenity:place_of_worship;building:religious;denomination:pentecostal;name:Pinsemenigheten Evangeliesalen;ref:bygningsnr:6579264;religion:christian;website:https://www.evangeliesalen.com/;wikidata:Q17770240
221227593,59.9294838 10.6652202,leisure:park;source:bing
221409177,59.9184304 10.6668697,leisure:park;name:Maritimparken;source:Local maps
222396038,59.8421779 10.4877898,leisure:park
222829127,59.925022 10.6494284,amenity:kindergarten;building:kindergarten;capacity:78;max_age:5;min_age:1;name:Blokkajordet barnehage;no-barnehage:nsrid:975016536;operator:Oslo kommune;operator:type:public;ref:bygningsnr:80623216
223455923,59.303488 10.974683,amenity:school;building:kindergarten;capacity:60;email:nylendsk@fredrikstad.kommune.no;fee:no;grades:1-7;isced:level:1;name:Nylende skole;operator:Fredrikstad kommune;operator:type:public;ref:bygningsnr:193920713;ref:gsi:1122;ref:udir_nsr:974565714;ref:udir_nsr_old:1005083;website:http://fredrikstad.kommune.no/skoler/nylende-skole/
224001223,59.786339 10.4194537,building:cabin;historic:building;name:Bekkestua;note:cabin used by resistance (Oswald group) during WW2;ref:bygningsnr:149922474;url:http://www.heggedalsposten.no/gfx/aargang-2010/PDF-1-2010.pdf
225921423,59.6036661 10.6660439,amenity:community_centre;building:civic;name:Hvitsten Grendehus;ref:bygningsnr:148719527;website:http://www.vestby.kommune.no/hvitsten-grendehus.79279.no.html
227921113,59.9378456 10.6420851,amenity:kindergarten;building:kindergarten;ref:bygningsnr:81795819
228122375,59.9371672 10.6370166,leisure:park
228506774,59.5697658 10.5961841,alt_name:Filtvet kapell;amenity:place_of_worship;architect:A.C.Dahl;building:church;capacity:200;deanery:Lier;denomination:lutheran;diocese:Tunsberg;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=610F8C11-C0F4-4DA7-9B8E-22B475DD24E0;name:Filtvet kirke;operator:Hurum kirkelige fellesråd;parish:Filtvet/Tofte;ref:bygningsnr:194568746;religion:christian;ssr:stedsnr:185672;start_date:1894;toilets:yes;wikidata:Q15405859
229996246,59.359582 10.863705,amenity:school;building:school;capacity:251;email:uskole@rade.kommune.no;fee:no;grades:8-10;isced:level:2;name:Råde kommune Råde ungdomsskole;operator:Råde kommune;operator:type:public;phone:+47 69295200;ref:bygningsnr:22973304;ref:gsi:1093;ref:udir_nsr:975289125;ref:udir_nsr_old:1007746
230036879,59.940276 10.606693,amenity:place_of_worship;architect:Ashish Krishna/Viggo Kippenes;building:church;capacity:850;deanery:Bærum;denomination:lutheran;diocese:Oslo;heritage:yes;name:Østerås kirke;note:Soknekirke/arbeidskirke;operator:Bærum kirkelige fellesråd;parish:Østerås;ref:bygningsnr:6688225;religion:christian;start_date:1974;wikidata:Q8735161
233184977,59.8604954 10.5018529,amenity:kindergarten;name:Landøya barnehage
233269158,59.9059859 10.5404932,amenity:school;name:Skolen (SSE);source:bing
237307380,59.9579623 10.9148856,amenity:kindergarten;source:Bing
237517592,59.9497193 10.4968415,amenity:school;capacity:450;email:mollskol@baerum.kommune.no;fee:no;grades:8-10;isced:level:2;name:Mølladammen ungdomsskole;operator:Bærum kommune;operator:type:public;phone:+47 67876870;ref:gsi:2292;ref:udir_nsr:975906892;ref:udir_nsr_old:1008123;website:https://molladammen.no/;wikidata:Q19382200
237517593,59.950932 10.500939,amenity:place_of_worship;architect:Lille Frøen as;building:church;capacity:700;deanery:Bærum;denomination:lutheran;diocese:Oslo;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=A6D49654-4844-4B01-B636-7724CCC30648;name:Lommedalen kirke;note:Soknekirke;operator:Bærum kirkelige fellesråd;parish:Lommedalen;ref:bygningsnr:16221600;religion:christian;start_date:1995;website:https://www.lommedalen-menighet.no/;wikidata:Q8734514
237964843,59.720493 10.6151051,amenity:community_centre;building:civic;name:Digerud grendestue;ref:bygningsnr:149271813;website:https://digerudutleielokale.com/index.html
238140811,59.9701257 10.8307216,barrier:wall;historic:ruins;source:survey
238963102,59.9109379 10.6940082,leisure:park;source:Bing
239269708,59.810231 10.800823,amenity:theatre;building:civic;name:Kolben;ref:bygningsnr:16901415
239283740,59.8109717 10.7963534,leisure:park
240348378,59.9061683 10.8382329,leisure:park
240398236,59.5747524 10.6521121,building:yes;name:Stjernås orografstasjon;tourism:attraction
240630174,59.9728846 10.8392068,disused:yes;historic:mine;landuse:quarry;name:Linderud gruver;source:Lillomarkas Venner;survey;estimate;tourism:attraction
241520612,59.9161523 10.5713642,building:sports_centre;leisure:sports_centre;name:Haslumhallen;ref:bygningsnr:6643086
243626305,59.9319079 10.9608239,amenity:townhall;building:office;name:Lørenskog rådhus;phone:+47 67 93 40 00;ref:3029;ref:bygningsnr:14563423;website:https://www.lorenskog.kommune.no/;wheelchair:yes
243731655,59.9919687 10.8658074,barrier:wall;height:0.4;historic:ruins;ruins:yes;source:Lillomarkas Venner;survey
246639578,59.256353 10.850405,amenity:place_of_worship;architect:H.Thrap-Meyer;building:church;capacity:265;deanery:Fredrikstad Domprosti;denomination:lutheran;diocese:Borg;hearing_aids:yes;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=9B29F840-24DF-460B-9956-B53D58A27AB7;name:Onsøy kirke;note:Soknekirke;operator:Fredrikstad kirkelige fellesråd;parish:Onsøy;ref:bygningsnr:193953352;religion:christian;start_date:1877;toilets:yes;toilets:wheelchair:no;website:https://www.fredrikstad.kirken.no/;wheelchair:yes;wikidata:Q6494084
246648520,59.9447349 10.5141572,amenity:kindergarten;name:Solstua (Helset barnehage)
249829265,59.951926 10.7233689,"building:cabin;name:Museet;operator:Solvang kolonihager, avdeling 1;ref:bygningsnr:81457581;tourism:museum"
250569189,59.9390576 10.0003203,leisure:stadium;sport:ski_jumping
251323336,59.934985 10.9433092,leisure:park
251323437,59.9374847 10.93998,leisure:park
253029546,59.0499571 10.0524736,alt_name:Jotron Arena;Arena Larvik;building:yes;building:colour:black;building:levels:3;email:post@arena-larvik.no;leisure:sports_centre;name:Jotron Arena Larvik;old_name:Boligmappa Arena;ref:bygningsnr:300290577;roof:colour:grey;roof:shape:flat;sport:handball;start_date:2009-09-18;website:https://arena-larvik.no/;wikidata:Q3351892;wikipedia:no:Arena Larvik
253262644,59.8477367 10.8050383,building:apartments;name:Hauketo skysstasjon;ref:bygningsnr:80443358;tourism:museum
257352936,59.2842493 10.4177678,club:sport;leisure:sports_centre;name:Tønsberg idrettshall;sport:archery
257569507,59.729914 10.205881,building:civic;heritage:yes;historic:manor;name:Austad gård;ref:bygningsnr:158582848;start_date:1813;tourism:museum;wikidata:Q11959696
258564351,59.8768043 10.8407048,amenity:kindergarten;capacity:144;max_age:5;min_age:1;name:Bogerud gård barnehage;no-barnehage:nsrid:975291308;operator:Oslo kommune;operator:type:public
258564353,59.8721743 10.8455103,amenity:kindergarten;barrier:fence;historic:farm;landuse:farmyard;name:Rustad gård barnehage;old_name:Rustad gård;was:landuse:farmyard;wikidata:Q19387090
258564358,59.8729081 10.8372884,amenity:kindergarten;building:yes;name:Rustad IL klubbhus;ref:bygningsnr:80732724
258567403,59.8513278 10.8379155,amenity:kindergarten;capacity:50;historic:farm;landuse:farmyard;max_age:5;min_age:1;name:Søndre Dal gård barnehage;no-barnehage:nsrid:972252557;operator:Søndre Dal Gård barnehage AS;operator:type:private
264034498,59.4151785 10.4468394,leisure:park;name:Tømmersletta
264037387,59.4163393 10.4526412,amenity:school;capacity:302;email:nordskogen.skole@horten.kommune.no;fee:no;grades:1-7;isced:level:1;name:Nordskogen skole;operator:Horten kommune;operator:type:public;phone:+47 33086300;ref:gsi:7106;ref:udir_nsr:974605678;ref:udir_nsr_old:1005712;website:https://www.horten.kommune.no/;wikidata:Q11991961
265169157,59.898599 10.7855178,amenity:kindergarten;capacity:135;historic:farm;max_age:5;min_age:1;name:Lille Ekeberg barnehage;no-barnehage:nsrid:975291510;operator:Oslo kommune;operator:type:public
266361801,59.9682187 10.8545963,barrier:wall;historic:ruins;ruins:yes
266940216,59.9344055 10.9646346,amenity:kindergarten;name:Vangen barnehage
270276930,59.8306561 10.8489609,amenity:place_of_worship;architect:Backer /Engelstad;building:church;capacity:130;deanery:Søndre Aker;denomination:lutheran;diocese:Oslo;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=AB202347-B8FC-460C-865C-3946B001AC5E;name:Klemetsrud kirke;note:Soknekirke;operator:Kirkelig fellesråd i Oslo;parish:Klemetsrud og Mortensrud sokn;ref:bygningsnr:80415664;religion:christian;start_date:1933;wheelchair:yes;wikidata:Q10297284
272229495,59.908807 10.5289219,amenity:kindergarten;name:Gjettum barnehage
274935140,59.21135 10.928817,amenity:kindergarten;building:kindergarten;name:Kråkeby barnehage;ref:bygningsnr:24219461
283961085,59.9540081 10.8371334,barrier:wall;historic:ruins;source:survey
284602594,59.8105064 10.2698325,amenity:school;building:school;capacity:183;email:hallingstad.skole@lier.kommune.no;fee:no;grades:1-7;isced:level:1;name:Hallingstad skole;operator:Lier kommune;operator:type:public;phone:+47 32226950;ref:bygningsnr:160901519;ref:gsi:6063;ref:udir_nsr:974546000;ref:udir_nsr_old:1004811;website:http://lierskolen.no/hallingstad/
284610231,59.730054 10.23463,amenity:place_of_worship;architect:H. E.Schirmer;building:church;capacity:600;check_date:2023-10-19;deanery:Drammen;denomination:lutheran;diocese:Tunsberg;hearing_aids:yes;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=370C4E01-3E98-4003-B0C7-5C21996725F4;name:Tangen kirke;note:Soknekirke;operator:Drammen kirkelige fellesråd;parish:Tangen;ref:bygningsnr:158462273;religion:christian;start_date:1854;toilets:yes;toilets:wheelchair:yes;website:http://drammen.kirker.net/tangen/;wheelchair:yes;wikidata:Q12005178;wikipedia:nn:Tangen kyrkje i Drammen
284716256,59.9253072 10.6004874,leisure:park;name:Bjerkelunden;source:bing
288994431,59.8814688 10.8242897,amenity:school;capacity:540;email:postmottak@ude.oslo.kommune.no;fee:no;grades:1-10;isced:level:1;2;name:Abildsø skole;operator:Oslo kommune;operator:type:public;phone:+47 23384370;ref:gsi:3009;ref:udir_nsr:974589648;ref:udir_nsr_old:1005418;website:https://abildso.osloskolen.no/;wikidata:Q4667752
289950084,59.050161 10.8944048,barrier:city_wall;castle_type:fortress;historic:castle;name:Akerøy fort;wikidata:Q3078124;wikipedia:no:Akerøy fort
292042446,59.0586369 10.0274985,leisure:park;name:Bøkeskogen;old_name:Bögeskoven;source:Corine Land Cover / http://www.eea.europa.eu/data-and-maps/data/clc-2006-vector-data-version;start_date:before 1884
292042448,59.062181 10.0290345,leisure:sports_centre;name:Lovisendlund idrettspark;ssr:stedsnr:209084;ssr:type:idrettsanlegg;wikidata:Q4979577
292486809,59.2368711 10.4476895,amenity:school;capacity:255;email:foynland.skole@faerder.kommune.no;fee:no;grades:1-7;isced:level:1;name:Føynland skole;operator:Færder kommune;operator:type:public;phone:+47 33390000;ref:gsi:7107;ref:udir_nsr:975271285;ref:udir_nsr_old:1006428;website:http://notteroy.kommune.no;wikidata:Q17775695
292491759,59.9399869 10.955293,access:yes;leisure:park;name:Langgrunna badeplass;operator:Lørenskog kommune;surface:sand
292556653,59.2361122 10.4574934,leisure:park
292654652,59.9466231 10.9989068,building:sports_centre;leisure:sports_centre;name:Slorahallen;phone:+4766938000;ref:bygningsnr:300481555;website:https://www.lillestrom.kommune.no/natur-kultur-og-fritid/idrettsanlegg-og-baner/finn-idrettsanlegg/slorahallen/#___/view:list/q:Slorahallen/mod:book
292724151,59.9406026 10.9759701,amenity:kindergarten;barrier:fence
292733983,59.9308522 10.9942327,leisure:park
293074297,59.9451013 10.9871961,amenity:kindergarten;name:Grønlia barnehage
293333023,59.9322505 10.9907451,amenity:kindergarten;capacity:77;max_age:5;min_age:1;name:Ahus Nordbyhagen barnehage 3;no-barnehage:nsrid:986383719;operator:Akershus Universitetssykehus Hf;start_date:2003-01-01
294125628,59.6313504 10.8912626,leisure:sports_centre;name:Vingtor RC-Club;sport:model_aerodrome
295293532,59.9665449 10.3485287,amenity:place_of_worship;architect:Herman Major Backer;building:chapel;deanery:Ringerike;denomination:lutheran;diocese:Tunsberg;end_date:1880;heritage:yes;historic:shieling;historic:operator:Bjørnstad;Fjulsrud;name:Sollihøgda kapell;note:Sportskapell / fjellkirke;note:no:Mulig langseter for Solli gård i Asker i eldre tid;operator:Hole menighetsråd;parish:Hole;ref:bygningsnr:194812981;religion:christian;start_date:1911;wikidata:Q12001854
296416728,59.7662551 10.2588433,building:hotel;building:levels:1;name:Motell Holms Lier Sør;ref:bygningsnr:8041350;roof:levels:0;tourism:motel
296958138,59.2197385 10.4068639,area:yes;historic:yes;name:Brødrene Hanssens auto;tourism:attraction;website:https://www.bp-stasjon.no/
297427156,59.1172878 10.2096301,leisure:sports_centre;name:Store Bergan idrettsplass;ssr:stedsnr:452621;ssr:type:idrettsanlegg
297510673,59.9316183 10.6031601,"amenity:kindergarten;check_date:2023-07-20;name:Liom barnehage, avdeling Grav"
297817668,59.754616 10.124464,building:sports_centre;leisure:sports_centre;name:Berskaughallen;ref:bygningsnr:300061159;sport:Håndball;website:http://berskaughallen.no/
297839143,59.5965287 10.7020314,amenity:kindergarten;disused:yes;disused:amenity:kindergarten;name:Pepperstad barnehage
299633828,59.2173051 10.4505677,leisure:stadium;name:Nesskogen idrettspark;sport:athletics;soccer
299949532,59.8052029 10.6936521,amenity:place_of_worship;architect:R.Nilsen;building:church;capacity:115;deanery:Søndre Follo;denomination:lutheran;diocese:Borg;heritage:yes;image:https://www.kirkebyggdatabasen.no/KBDBweb/getPublicImage.aspx?vedleggId=E4703819-3F6D-43A4-A0B6-101224B9761D;name:Nesodden kirke;note:Soknekirke;operator:Nesodden kirkelige fellesråd;parish:Nesodden;ref:bygningsnr:149437207;religion:christian;start_date:1175;toilets:no;website:https://www.nesodden.kirken.no/;wheelchair:limited;wikidata:Q7593553
301046890,59.2739175 10.4357783,amenity:cinema;building:civic;building:levels:6;name:Kilden kino;ref:bygningsnr:23884291
304696472,59.8347528 10.4246402,building:yes;leisure:stadium;man_made:spectator_stand
304729330,59.9324538 10.9065683,alt_name:Dragen;archaeological_site:fortification;barrier:wall;fortification_type:sconce;historic:archaeological_site;material:stone;name:Bakås skanser;source:survey
305218167,59.7793135 10.318019,"building:hut;hiking:yes;name:Klunken, 1. Gullaug speidergruppe;operator:1. Gullaug speidergruppe;ref:bygningsnr:160898321;rental:https://www.airbnb.com/rooms/675763;tourism:wilderness_hut"
305910883,59.265713 10.459932,amenity:place_of_worship;architect:O.Platou/Solemslie;building:church;capacity:350;deanery:Tønsberg Domprosti;denomination:lutheran;diocese:Tunsberg;name:Søndre Slagen kirke;note:Soknekirke;operator:Tønsberg kirkelige fellesråd;parish:Søndre Slagen;ref:bygningsnr:162046365;religion:christian;start_date:1972;wikidata:Q12004780
306796451,59.9050638 10.5449147,amenity:kindergarten;name:Lillehagen barnehage
309724146,59.318838 10.8129059,leisure:park;name:Rosehagen
