ext_id,coordinates,tags
way/334935055,42.8656119 25.4926844,addr:city:Трявна;addr:housenumber:6;addr:postcode:5350;addr:street:Асеневци;building:yes;building:levels:4;rooms:15;source:Bing;tourism:hotel
way/334935059,42.8649492 25.4920937,building:house;internet_access:yes;name:Къщи за гости “И Пак Дойдох“;source:Bing;tourism:hotel
way/335035818,43.6943513 24.8500925,historic:ruins;historic:civilization:byzantine;name:Крепост Асамус;name:en:Asamus fortress
way/335106780,42.8638412 25.4930201,addr:city:Трявна;addr:housenumber:33;addr:postcode:5350;addr:street:Асеневци;amenity:place_of_worship;building:church;denomination:bulgarian_orthodox;name:Параклис Св. Георги;name:en:St. George chapel;religion:christian;source:Bing
way/335327192,42.0326186 23.1295851,amenity:university;building:public;name:ЮЗУ-база Бачиново
way/335549528,43.2674844 26.9207011,leisure:park
way/335569607,42.9012571 23.7857999,"capacity:8000;leisure:stadium;name:Стадион „Христо Ботев“;sport:soccer;wikidata:Q3658558;wikipedia:bg:Христо Ботев (стадион, Ботевград)"
way/335730799,42.6669217 27.7066011,addr:street:първа;amenity:place_of_worship;building:yes;denomination:orthodox;name:Света Екатерина;religion:christian
way/335751494,44.0929978 22.7604613,addr:city:Гъмзово;amenity:place_of_worship;building:yes;denomination:orthodox;name:Рождество на Пресвета Богородица;religion:christian
way/335778768,43.3418312 25.9678911,leisure:park
way/336250079,41.7816121 24.955881,building:yes;name:Ловна хижа Акватепе;tourism:alpine_hut
way/336626790,42.6807917 23.3641677,leisure:park
way/336864868,42.7445858 23.1845608,amenity:place_of_worship;building:yes;denomination:bulgarian_orthodox;name:Св. Дух;name:en:Saint Spirit;religion:christian
way/336953665,42.7588408 23.1514147,amenity:place_of_worship;building:chapel;denomination:bulgarian_orthodox;disused:yes;name:Параклис Св. Илия;name:en:Saint Elias chapel;religion:christian
way/336997752,42.5124112 27.4136761,amenity:fuel;building:yes
way/337011272,42.5233616 27.4097784,leisure:park
way/337076978,42.4919895 27.4666756,amenity:kindergarten;name:ЦДГ №7 “Синчец”;name:bg:ЦДГ №7 “Синчец”;name:en:Kindergarten Sinchec
way/337095621,42.4610813 27.4188526,amenity:kindergarten;name:ЦДГ №11 “Чайка”
way/337095929,42.4602941 27.4194262,"amenity:school;name:ОУ ""Елин Пелин"""
way/337154995,42.6659006 27.7071742,leisure:water_park;name:bg:Мини Аквапарк Котва;name:en:Pirates of the Caribbean
way/337345168,43.0803421 25.6354621,leisure:park
way/337549345,43.2658051 26.925876,leisure:park
way/338107097,41.7449763 24.3886109,addr:city:Девин;addr:housenumber:19;addr:postcode:4800;addr:street:Хан Аспарух;building:yes;name:Вероника;tourism:hotel;website:https://www.hotel-veronika.com/
way/338283176,42.5456484 23.1684368,"name:ЛОВНА РЕЗИДЕНЦИЯ ""ВИТОШКО - СТУДЕНА"" ;tourism:hotel"
way/338292712,41.3995631 23.2165419,amenity:school;name:ПГ по лека промишленост Адалберт Антонов - Малчика / 5 СОУ Антон Попов
way/338471968,43.5545396 26.3233888,leisure:stadium;name:Ezerche Football Stadium;sport:football
way/338510691,43.4832559 25.7182062,leisure:park;name:Парк 1300 години България
way/338638593,41.9106107 24.4417894,name:Чилингира;tourism:hotel
way/338639929,41.9296218 24.442529,amenity:place_of_worship;denomination:orthodox;name:Св. Николай;religion:christian
way/338673850,42.6776686 24.6816369,amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/338681416,41.7169899 24.4719184,amenity:place_of_worship;building:yes;denomination:sunni;religion:muslim
way/338686056,43.837696 25.9514774,leisure:park
way/338753772,41.7422362 24.404191,amenity:kindergarten;name:ОДЗ Изворче
way/338768234,43.8444316 25.9500629,leisure:park
way/338768235,43.8445562 25.950287,leisure:park
way/338939876,43.6189842 25.3505021,amenity:fuel;building:yes
way/339167545,42.9048655 23.7904611,amenity:school;name:ОУ „Никола Йонков Вапцаров“
way/339183917,43.0118523 23.8208238,amenity:place_of_worship;building:yes;denomination:orthodox;name:Църква „Света Петка“;religion:christian
way/339183919,43.0117165 23.8207682,man_made:tower;tower:type:bell_tower
way/339184859,43.8024122 26.1011535,leisure:park;name:Парк
way/339227853,44.14296 22.7218645,historic:archaeological_site
way/339254619,44.1117941 22.8782586,leisure:stadium
way/339290729,42.513462 24.5675692,"archaeological_site:megalith;historic:archaeological_site;megalith_type:menhir;name:Слънчеви врата ""Момини камъне"""
way/339311868,41.7112477 26.0516109,archaeological_site:megalith;historic:archaeological_site;historic:civilization:thracian;megalith_type:bigstone;name:Пробитата скала;natural:rock;tourism:attraction
way/339710221,41.6817908 25.812746,archaeological_site:megalith;historic:archaeological_site;megalith_type:stone_circle;name:Кромлех Долни Главанак;name:en:Thracian Cromlech;name:pl:Kromlech tracki;tourism:attraction
way/340130951,41.8693714 25.3478609,amenity:place_of_worship;building:chapel;denomination:orthodox;name:Св. Илия;religion:christian
way/340271405,41.9285255 25.5006685,addr:housenumber:58А;addr:street:Хасковска;amenity:fuel;building:yes
way/340383949,43.2579374 26.8593749,archaeological_site:fortification;fortification_type:hill_fort;historic:archaeological_site;historic:civilization:ottoman;int_name:Tarnov Tabia;name:Търнов табия;ruins:yes
way/340392614,42.044082 24.4668117,name:Кричим;tourism:hotel
way/340392615,42.0452885 24.4675355,"amenity:school;name:НУ ""Васил Левски"";wikidata:Q106346659"
way/340392616,42.041413 24.4680388,"amenity:school;name:НУ ""Св. Св. Кирил и Методий"""
way/340392617,42.0417022 24.4697521,amenity:townhall;name:Община Кричим
way/340392618,42.0419553 24.4643091,amenity:place_of_worship;building:church;denomination:orthodox;name:Св. Козма и Дамян;religion:christian
way/340392619,42.0433061 24.4668874,historic:memorial;memorial:war_memorial;name:паметник Антонивановци
way/340409554,41.9438585 24.6150343,archaeological_site:fortification;historic:archaeological_site;historic:civilization:thracian;name:Щутград;wikidata:Q20500842;wikipedia:bg:Щуда града
way/340851095,42.6813764 26.312102,amenity:cinema;building:yes;name:Кино център Агликина Поляна;toilets:wheelchair:no;wheelchair:yes
way/340867363,42.6784994 26.3105378,addr:city:Сливен;addr:housenumber:6;addr:street:Московска;amenity:place_of_worship;building:yes;denomination:orthodox;description:Сградата на Православният храм „Свети Николай“;religion:christian
way/341773240,41.9286559 25.5076715,addr:housenumber:303;addr:street:Хасковска;amenity:fuel;building:yes
way/342502796,42.7119271 23.2589138,leisure:park;name:Междублокова градина
way/343318289,44.1558641 22.7712582,leisure:park
way/343441164,42.4946739 23.1801957,addr:city:Боснек;addr:postcode:2345;amenity:townhall;building:yes;name:Кметство Боснек;townhall:type:village
way/344063937,42.0777067 24.6024998,amenity:place_of_worship;building:chapel;religion:christian
way/344508179,42.8403498 25.3048873,"addr:housenumber:3;addr:postcode:5304;addr:street:Бодра смяна;addr:street:en:Bodra smyana;addr:suburb:Дядо Дянко;addr:suburb:en:Dyado Dyanko;building:commercial;building:levels:4;check_date:2005-10-24;name:Дирекция „Национален парк Централен Балкан“;note:cadastre:building_use:Административна, делова сграда;note:cadastre:id:14218.550.263.1;operator:„Национален парк Централен Балкан“;source:addr:http://gis.gabrovo.bg:6080/arcgis/rest/services/BaseMap/MapServer/0;source:addr:date:2017-01-12;source:addr:ref:104;source:geometry:http://gis.gabrovo.bg:6080/arcgis/rest/services/BaseMap/MapServer/7;source:geometry:date:2017-01-12;source:geometry:ref:398183;tourism:museum"
way/344508307,42.8395264 25.3051832,"building:warehouse;building:levels:1;check_date:2005-10-24;note:cadastre:building_use:Складова база, склад;note:cadastre:id:14218.550.263.4;source:geometry:http://gis.gabrovo.bg:6080/arcgis/rest/services/BaseMap/MapServer/7;source:geometry:date:2017-01-12;source:geometry:ref:398180;tourism:museum"
way/344508756,42.8393531 25.3047637,leisure:park
way/344508846,42.8392661 25.3049513,leisure:park
way/344575545,42.3350987 23.5485722,building:yes;name:Hotel Zodiak;tourism:hotel
way/344948862,44.0882366 22.8644021,amenity:fuel;building:yes
way/344950855,44.0864331 22.8681461,leisure:park
way/344951317,44.0869366 22.8688606,leisure:stadium
way/345338417,41.6059292 24.7723674,historic:ruins
way/345395290,41.9384325 25.5466083,addr:city:Хасково;addr:housenumber:54;addr:postcode:6300;addr:street:Стара планина;amenity:community_centre;building:yes;building:levels:1;name:Читалище Проф. д-р Асен Златаров
way/345536861,43.797081 26.5043818,leisure:park
way/345537043,43.7982182 26.5009959,amenity:school
way/345767307,43.2914473 24.4421606,leisure:park
way/346068308,41.3609021 23.0510386,amenity:place_of_worship;religion:muslim
way/346160823,42.6771161 23.376403,leisure:park
way/346807177,43.8606038 25.9634015,leisure:park
way/347595674,42.6804536 26.3294784,amenity:kindergarten;name:Детска ясла 13
way/347674404,42.6788402 26.330563,addr:city:Сливен;addr:housenumber:36;addr:street:Петко Д. Петков;amenity:school;name:4-то ОУ Димитър Петров
way/348884252,42.6691537 23.6023716,amenity:townhall;building:yes
way/348978365,42.1422286 23.7624169,building:yes;leisure:sports_centre;sport:baseball;sport_1:volleyball;sport_2:soccer
way/348979020,42.1426648 23.762989,building:yes;leisure:sports_centre;sport:swimming
way/349196788,41.5366631 26.1644568,addr:country:BG;amenity:place_of_worship;building:yes;religion:muslim
way/349285382,42.5045982 22.8817834,building:church;historic:ruins;name:Pocarnenci monastery;wheelchair:no
way/349428156,41.7863666 23.2007139,amenity:public_bath;building:yes;name:Ощавски хладки бани;name:bg:Ощавски хладки бани;name:en:Oshtavski hladki bani
way/349790663,42.822664 23.3540846,addr:city:Нови Искър;addr:housenumber:217;addr:postcode:1280;addr:street:Искърско дефиле;amenity:marketplace;email:nadejda@pazarisever.bg;name:Пазар Нови Искър;name:bg:Пазар Нови Искър;name:en:Market Novi Iskar;opening_hours:Mo-Su 08:00-19:00;operator:Пазари Север;operator:wikidata:Q114237735;phone:+359 885 103 061;website:https://www.pazarisever.bg/pazar-novi-iskar/
way/349888919,42.2375666 27.7707027,addr:city:Китен;addr:housenumber:2;addr:postcode:8183;addr:street:Възраждане;building:yes;building:levels:5;name:Комплекс Нева;rooms:38;tourism:hotel
way/349889888,42.2367879 27.7799431,addr:city:Китен;addr:housenumber:4;addr:postcode:8183;addr:street:Урдовиза;building:yes;building:levels:3;name:Албатрос;tourism:hotel
way/350013547,42.2537663 27.7464415,building:yes;tourism:hotel
way/350013548,42.253607 27.7462503,building:yes;tourism:hotel
way/350536261,41.8905816 23.107564,addr:city:Симитли;amenity:school
way/350536264,41.8902538 23.1088113,leisure:park
way/350536267,41.8900543 23.1079583,amenity:public_bath;building:yes
way/350536299,41.8920577 23.1106143,amenity:townhall;building:yes;name:Община Симитли;townhall:type:municipality
way/350536300,41.8923543 23.1130877,amenity:place_of_worship;building:yes;denomination:orthodox;name:Рождество Пресветия Богородица;religion:christian
way/350849300,43.6138554 25.3420091,amenity:school
way/350849302,43.6148444 25.3414782,amenity:school;building:yes
way/351088436,43.4062558 24.6259855,amenity:kindergarten
way/351178675,43.0699811 25.6144604,"leisure:park;name:Парк ""Зона В"""
way/351493374,42.8708004 24.7116081,"addr:city:Троян;amenity:school;name:СОУ ""Св. Климент Охридски"""
way/351969342,42.3004643 25.4111929,amenity:community_centre;building:yes;name:Читалище;name:de:Tschitalischte;source:Bing
way/352213995,41.8513221 24.9356682,amenity:school;building:yes
way/352267412,42.8751654 23.6435889,building:yes;name:Ловна резиденция Търсава;rooms:9;tourism:hotel
way/352395368,42.6884198 24.6197587,amenity:townhall;building:yes
way/352395369,42.6864763 24.6219223,amenity:place_of_worship;building:yes;religion:christian
way/352697667,43.4402498 28.5473083,archaeological_site:necropolis;historic:archaeological_site;name:Некропол;name:en:Yailata necropolis;tourism:attraction
way/353430040,42.7135866 23.5251004,leisure:park
way/353444910,43.6468411 25.1266411,leisure:park
way/353445172,43.6465984 25.1263728,leisure:park
way/353445173,43.6463587 25.1261817,leisure:park
way/353445250,43.6461218 25.126015,leisure:park
way/353447027,43.6451944 25.1248391,leisure:park
way/353447467,43.6451502 25.1248455,leisure:park
way/353447832,43.6450788 25.1250704,leisure:park
way/353447906,43.6443216 25.1245246,leisure:park
way/353599672,43.4638162 25.6665183,amenity:fuel;building:roof
way/353833062,43.2368501 23.1067396,leisure:stadium;name:Стадион Мрамор;wheelchair:no
way/353840758,43.2401925 23.1327789,addr:city:Берковица;amenity:school
way/353866866,43.8582356 25.9611401,leisure:park
way/353919609,43.1992578 27.9095454,addr:city:Варна;addr:country:BG;addr:housenumber:12A;addr:postcode:9000;addr:street:Девня;building:yes;name:AQUA;operator:Aqua hotels;phone:+359 52 639 090;tourism:hotel;wikidata:Q111123073
way/353985325,41.7235712 24.5818691,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Илия;religion:christian
way/353987726,41.7806551 24.5859549,amenity:school
way/353992120,41.9265577 24.5934692,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Богородица;religion:christian
way/354050938,42.3895225 27.6718377,"amenity:place_of_worship;building:yes;name:Параклис ""Свети Георги"";name:fr:Chapelle Saint-Georges;religion:christian"
way/354050944,42.3892804 27.6718254,amenity:fountain
way/354050948,42.3895161 27.6722502,amenity:fountain
way/354110798,43.8504263 25.9805127,leisure:park
way/354111540,43.8499968 25.9812872,leisure:park
way/354224929,41.8951952 25.0637419,amenity:school
way/354231975,41.9326918 25.136002,amenity:school
way/354254491,42.5901046 27.1597203,amenity:place_of_worship;denomination:orthodox;name:Църква;religion:christian
way/354490368,41.8411693 24.8742212,amenity:place_of_worship;building:yes;denomination:orthodox;name:Възнесение господне;religion:christian
way/354503508,41.8411861 24.884486,amenity:place_of_worship;building:yes;denomination:orthodox;name:Св. Илия;religion:christian
way/354589002,42.3897044 27.6722974,leisure:park;name:Паркът на замъка;name:fr:Parc du château
way/354589005,42.3892103 27.6717612,leisure:park;name:Паркът на замъка;name:fr:Parc du château
way/354595814,42.5155718 27.2417149,amenity:place_of_worship;building:yes;denomination:orthodox;name:Църква;religion:christian
way/354688449,42.4257333 27.6420803,"source:knowledge, aerial photography;tourism:hotel"
way/354688450,42.428823 27.640525,"source:knowledge, aerial photography;tourism:hotel"
way/354844123,43.5245323 26.522762,amenity:fountain
way/354844364,43.5240959 26.5226551,amenity:fountain
way/354844365,43.5243603 26.5226958,amenity:fountain
way/355035517,41.9169346 25.8847594,name:Приказките;tourism:hotel
way/355041902,42.0476011 26.2607872,building:yes;tourism:wilderness_hut
way/355041910,42.0476849 26.2610272,building:yes;tourism:wilderness_hut
way/355239879,41.7184056 24.9968951,amenity:school
way/355404797,41.6657459 24.9260711,amenity:school
way/355409786,42.7889636 27.8853058,name:Ваканционното селище „Чайка”;tourism:camp_site;website:http://www.militaryclubs.bg/node/39
way/355549903,42.7034532 27.7200128,building:yes;building:levels:7;name:Platinum II;name:en:Platinum I;tourism:hotel;website:https://sunnybeach.platinum.bg/
way/355738874,42.529786 26.9796806,leisure:park
way/355738878,42.5316528 26.9804709,leisure:park
way/355738903,42.5262015 26.9800349,amenity:school
way/355739014,42.5281128 26.9804602,amenity:townhall;building:yes
way/355739032,42.5272968 26.9791374,amenity:place_of_worship;building:yes
way/355743047,42.3598175 23.7558617,"amenity:place_of_worship;denomination:orthodox;name:Манастир ""Св. Илия"";religion:christian"
way/355744199,42.5297474 26.9272531,amenity:townhall;building:yes;name:Кметство Смолник;townhall:type:village
way/355744200,42.5294368 26.9268316,amenity:community_centre;building:abandoned
way/355749003,42.02478 26.4593436,amenity:school
way/355755233,42.3519655 27.1814099,leisure:stadium
way/355755239,42.3458846 27.1838183,amenity:school
way/355799144,42.7530386 25.2331819,"building:hotel;email:primas_geocenter@abv.bg;facebook:https://www.facebook.com/hotelprimas/;name:Прима-С;name:en:Prima-S;phone:+359 888 009 001;source:knowledge, aerial photography;tourism:hotel;website:https://www.uzanabg.com/"
way/356129256,42.702399 25.2910175,"archaeological_site:tumulus;height:3 m;historic:archaeological_site;source:knowledge, aerial photography"
way/356129266,42.702038 25.2922507,"archaeological_site:tumulus;height:8 m;historic:archaeological_site;source:knowledge, aerial photography"
way/356129300,42.701631 25.2924961,"archaeological_site:tumulus;height:10 m;historic:archaeological_site;source:knowledge, aerial photography"
way/356314366,42.6950892 26.8208292,amenity:townhall;building:yes;name:Кметство с.Огнен
way/356628632,42.7286619 26.6718937,leisure:park
way/356628635,42.7284093 26.6692882,amenity:townhall;building:yes;name:Кметство Пъдарево
way/356628637,42.7286919 26.668614,amenity:community_centre;building:yes;name:Читалище
way/356642755,42.7655393 26.7300753,leisure:park
way/356642756,42.7649436 26.7347987,leisure:park
way/356642758,42.7644856 26.7282658,leisure:park
way/356642759,42.7656586 26.7289217,leisure:park
way/356647970,42.7677269 26.8787663,leisure:park
way/356647971,42.7676276 26.8802945,leisure:park
way/356647974,42.7673944 26.8796389,amenity:townhall;building:yes;name:Кметство Лозарево
way/356647976,42.7719693 26.8782246,"amenity:school;name:ОУ ""Христо Ботев"";name:fr:École primaire Hristo Botev"
way/356647978,42.77216 26.8806593,"amenity:place_of_worship;building:yes;denomination:orthodox;name:Православен храм ""Свети Димитър"";name:fr:Église Saint-Dimitar;religion:christian"
way/356648009,42.7714966 26.8806698,"amenity:community_centre;building:yes;name:Читалище ""Светлина-1920"""
way/356679775,42.6870783 25.2820898,"archaeological_site:tumulus;height:15 m;historic:archaeological_site;source:knowledge, aerial photography"
way/356679776,42.6874847 25.2592817,"archaeological_site:tumulus;height:8 m;historic:archaeological_site;source:knowledge, aerial photography"
way/356737225,42.2110327 24.1310581,addr:city:Септември;addr:postcode:4490;addr:street:Александър Стамболийски;amenity:place_of_worship;building:yes;denomination:orthodox;religion:christian
way/356798218,42.8887583 24.7094603,addr:housenumber:34;addr:postcode:5600;addr:street:Стара планина;building:yes;contact:email:chateau@hotel-cm.com;contact:phone:+359 670 68 900;internet_access:wlan;internet_access:fee:no;name:Хотел Шато Монтан;name:en:Chateau Montagne Hotel;smoking:no;stars:3;tourism:hotel;wheelchair:limited
way/356910581,42.5903903 26.6897925,leisure:park
way/356910582,42.5993888 26.6925344,leisure:park
way/356910600,42.5975784 26.6966235,amenity:school;name:СОУ П. К. Яворов
way/356910602,42.5880963 26.6893866,leisure:stadium;sport:soccer
way/356986559,42.5951292 26.6849915,amenity:kindergarten;name:ЦДГ Мати Рубенова
way/356986590,42.6006853 26.6936284,amenity:place_of_worship;building:church;denomination:bulgarian_orthodox;name:Св. Архангел Михаил;name:en:St. Michael;religion:christian
way/356991307,42.5433844 26.6921037,"amenity:place_of_worship;name:Храм ""Свети Атанасий"";religion:christian"
way/357191699,42.9951727 26.6776306,amenity:marketplace
way/357208134,42.479845 26.6231549,amenity:place_of_worship;building:yes;denomination:bulgarian_orthodox;religion:christian
way/357208680,42.5451054 26.6217406,"amenity:place_of_worship;building:yes;denomination:orthodox;name:Храм ""Успение Богородично"";religion:christian"
way/357319425,42.4551902 26.5944493,leisure:park
way/357542469,42.4472166 26.5384122,amenity:community_centre;building:yes;building:levels:2;name:Читалище Виделина 1928;name:en:Videlina 1929 Community Center
way/357846640,42.5014848 26.2625795,leisure:park
way/357846644,42.5017153 26.2640576,leisure:stadium;name:Стадион;sport:soccer
way/358304921,42.4259505 26.1856265,leisure:park
way/358304924,42.4269132 26.1917361,amenity:place_of_worship;name:Църква;religion:christian
way/358317897,42.4597541 26.0915029,leisure:park
way/358317899,42.4603868 26.090251,leisure:park
way/358317901,42.4592847 26.0904938,leisure:park
way/358323838,42.4572535 26.144446,leisure:park
way/358323841,42.4587758 26.1425293,amenity:townhall;building:yes;name:Кметство Омарчево
way/358323876,42.4585063 26.1440148,amenity:place_of_worship;building:church;denomination:orthodox;int_name:St Ilia;name:Свети Илия;religion:christian
way/358415587,42.4762749 26.1910557,leisure:park
way/358532947,41.9186397 24.2830646,barrier:fence;name:Мечата лапа;tourism:picnic_site
way/358550806,42.3409138 25.399345,amenity:place_of_worship;building:yes;name:Църква;religion:christian
way/358563617,42.5231054 27.4506043,amenity:school;name:НБУ Михаил Лъкатник;name:bg:НБУ Михаил Лъкатник;name:en:School Mihail Lykatnik
way/358713501,42.6663097 23.321388,addr:city:София;addr:housenumber:36;addr:postcode:1407;addr:street:Мала планина;amenity:kindergarten;contact:phone:+359 2 862 1090;name:ЦДГ №174 Фют;website:http://www.cdg174fiut.com/
way/359187851,42.1897849 23.283555,building:yes;building:levels:2;contact:facebook:IvanVazovHut;description:Facebook Messenger responses can be delayed up to 24 hours due to the lack of internet and mobile access at the hut.;ele:2300;email:ventsi_dao@yahoo.com;internet_access:no;name:хижа Иван Вазов;name:de:Iwan-Wasow-Hütte;name:en:Ivan Vazov hut;name:hu:Ivan Vazov menedékház;operator:Венцислав Златарев;removed:website:http://www.ivanvazovhut.info/;source:bgtopomaps;tourism:alpine_hut;wheelchair:no;wikidata:Q12280771;wikipedia:bg:Иван Вазов (хижа)
way/359529015,43.1045878 23.4722221,amenity:place_of_worship;building:church;denomination:orthodox;religion:christian
way/360070360,42.6583952 23.341714,addr:housenumber:1;addr:street:Константин Попрусинов;air_conditioning:yes;building:yes;building:levels:5;internet_access:wlan;internet_access:fee:no;name:СитиХоум АпартХотел;name:en:CityHome Aparthotel;rooms:26;tourism:hotel;website:https://www.cityhomeaparthotel.bg/
way/360142363,42.1838508 24.4228726,leisure:water_park
way/360142634,42.2025721 24.0716653,leisure:water_park
way/360675509,42.8723711 27.883297,leisure:park
way/360811493,44.1468494 22.6382734,addr:city:Брегово;addr:postcode:3790;addr:street:Димитър Зограф;amenity:place_of_worship;building:yes;denomination:orthodox;name:Успение на Пресвета Богородица;religion:christian;start_date:1855;wikidata:Q66771369;wikipedia:bg:Успение Богородично (Брегово)
way/360811549,44.1863072 22.6499186,addr:city:Балей;amenity:place_of_worship;building:yes;denomination:orthodox;name:Свети великомъченик Георги;religion:christian
way/360811720,44.1955284 22.6671771,addr:city:Куделин;amenity:place_of_worship;building:yes;denomination:orthodox;name:Възнесение Господне;religion:christian
way/360812134,44.1200729 22.6457458,addr:city:Ракитница;amenity:place_of_worship;building:yes;denomination:orthodox;name:Света Троица;religion:christian
way/360812907,44.093827 22.8197537,addr:city:Винарово;amenity:place_of_worship;building:yes;denomination:orthodox;name:Възнесение Господне;name:ro:Biserica Înălțarea Domnului;religion:christian
way/360975306,43.3431235 26.9166307,amenity:place_of_worship;building:yes;denomination:orthodox;name:Света Петка;religion:christian
way/361088875,43.1071657 25.7937207,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;building:yes;fuel:lpg:yes;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД
way/361371536,43.3674024 25.1394265,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol
way/361371538,43.3692258 25.13812,amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;name:Лукойл;name:bg:Лукойл;name:en:Lukoil
way/361673319,43.4823113 24.076333,leisure:stadium;sport:athletics
way/362483831,42.7177971 23.3478785,amenity:place_of_worship;building:church;denomination:bulgarian_orthodox;name:Свето Успение Богородично;religion:christian
way/362859879,42.6649373 23.3193013,addr:city:София;addr:housenumber:43;addr:street:бул. Никола Й. Вапцаров;amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;building:retail;compressed_air:yes;name:Лукойл;name:bg:Лукойл;name:en:Lukoil
way/363607828,41.4545832 23.3625534,drinking_water:yes;email:info@kampingkromidovo.com;fee:yes;name:Kamping Kromidovo;phone:+359 88 664 8714;shower:yes;tourism:camp_site;website:http://www.kampingkromidovo.com
way/363912119,43.5341442 26.5237708,leisure:park
way/364196445,43.7944251 26.5000506,amenity:place_of_worship;building:yes;denomination:sunni;name:Джамия;religion:muslim
way/364196446,43.7944662 26.4998883,man_made:tower;tower:type:bell_tower
way/364196760,43.7967001 26.5018742,addr:city:Кубрат;addr:street:ул.Цар Симеон Велики;amenity:place_of_worship;building:yes;denomination:orthodox;name:Църква Св.Георги;religion:christian
way/364196761,43.7967618 26.5019389,man_made:tower;tower:type:bell_tower
way/364197260,43.7969382 26.5024212,amenity:courthouse;building:yes;name:Районен Съд Кубрат
way/364695015,41.6376024 25.739033,amenity:townhall;building:yes
way/364707858,42.6694011 23.6021536,amenity:place_of_worship;building:church;denomination:bulgarian_orthodox;name:Св. Николай Чудотворец;religion:christian
way/364708066,42.6685732 23.5953766,amenity:school;name:СОУ Васил Левски филиал
way/364708244,42.6699496 23.5998699,amenity:kindergarten;name:ОДЗ Радост
way/364708519,42.670581 23.6015459,addr:city:Елин Пелин;addr:housenumber:1;addr:postcode:2100;addr:street:Владимир Заимов;amenity:courthouse;building:yes;name:Районен съд Елин Пелин;phone:+359 725 60 172
way/364708676,42.6710059 23.6029508,building:yes;name:хотел-ресторант Димоли;tourism:hotel
way/364708933,42.6687378 23.6014403,leisure:park
way/364716431,43.3907293 27.1334988,addr:housename:Археологически музей „Професор Рашо Рашев“;building:yes;designation:Museum;name:Археологически музей „Професор Рашо Рашев“ Archaeologicla Museum Prof. Rasho Rashev;tourism:museum
way/364816368,44.1552071 22.7990619,historic:archaeological_site
way/364816400,44.1724046 22.7495253,historic:archaeological_site
way/365297870,44.1344813 22.8575327,historic:castle;name:Флорентиана
way/365599698,43.2601551 26.9324197,historic:ruins
way/366090297,41.8862601 24.2060346,abandoned:yes;building:hut;ele:1711;name:х.Техеран(изоставена);source:bgtopomaps;tourism:alpine_hut
way/366169608,41.9427583 24.147252,addr:city:Цигов Чарк;addr:postcode:4580;building:residential;int_name:Senator;name:Сенатор;phone:+359 88 518 3318;tourism:hotel;website:https://www.hotel-senator.net/
way/366513047,42.011476 24.2047499,building:residential;source:Mapbox;tourism:hotel
way/366707666,42.0820397 24.2502115,building:residential;int_name:Livadite;name:ЛИВАДИТЕ;phone:+359 89 357 7065;tourism:hotel;website:http://www.livaditebg.com
way/366731427,42.0386293 24.3041398,building:yes;tourism:museum
way/366767656,43.8440633 25.9547155,addr:city:Русе;amenity:place_of_worship;building:yes;denomination:baptist;name:Баптистка църква;religion:christian
way/367205088,42.8259952 27.8819884,"addr:city:Obzor;addr:housenumber:50;addr:postcode:8250;addr:street:Tchernomorska;air_conditioning:yes;bar:yes;brand:Alua Hotels & Resorts;building:yes;contact:facebook:https://www.facebook.com/aluaheliosbay/;description:Located in front of Obzor beach, the Alua Helios Bay is a 4-star hotel with comfortable accommodation, 2 pools with sun terraces, miniclub, animation, wellness area, gym, sports, live music, parking and other services.;email:alua@hyattic.eu;image:https://alg.widen.net/img/alg/fy93kqivol/2200px@1x/ALHEB-EXT-Beach-JR.webp?q=80;internet_access:wlan;internet_access:fee:no;name:Alua Helios Bay;not:brand:wikidata:Q2005557;not:name:Riu Helios Bay;opening_hours:24/7;operator:Hyatt Inclusive Collection;payment:cash:yes;payment:credit_cards:yes;payment:debit_cards:yes;payment:maestro:yes;payment:mastercard:yes;payment:visa:yes;payment:visa_debit:yes;payment:visa_electron:yes;phone:+35 955 633 022;reservation:yes;smoking:outside;source:Mapbox;survey;https://www.hyattinclusivecollection.com/en/resorts-y-hoteles/alua-hotels/obzor/helios-bay/;stars:4;tourism:hotel;website:https://www.hyattinclusivecollection.com/en/resorts-y-hoteles/alua-hotels/obzor/helios-bay/;wheelchair:yes"
way/367282605,43.837156 25.9498933,amenity:place_of_worship;building:yes;denomination:sunni;name:Нова Джамия;religion:muslim
way/367327689,42.8262731 27.878856,building:residential;name:Казабланка;name:en:Casablanca;stars:4;tourism:hotel
